feature,count,min,q01,q05,q10,q25,median,mean,std,q75,q90,q95,q99,max,record_type,component_index,explained_variance_ratio,cumulative_explained_variance,sample_id,normalized_nearest_neighbor_distance,OSLI
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,260.0,0.22677733991348423,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,261.0,0.18233300940636668,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,262.0,0.19934596848197703,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,263.0,0.3500623192720617,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,264.0,0.19445124143750878,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,265.0,0.14791038279611432,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,266.0,0.22112927444493394,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,267.0,0.1787229256519507,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,268.0,0.1284254024340008,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,269.0,0.21963014122314817,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,270.0,0.1297548748856846,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,271.0,0.24385910010852155,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,272.0,0.1978433122654616,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,273.0,0.2094830505248396,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,274.0,0.40039633470634023,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,275.0,0.24591893639547094,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,276.0,0.211002437563453,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,277.0,0.12907395957595805,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,278.0,0.1624667185039183,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,279.0,0.19375753534229753,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,280.0,0.1936685759920129,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,281.0,0.1297548748856846,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,282.0,0.3170126924934125,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,283.0,0.2391036194264024,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,284.0,0.1715400579106384,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,285.0,0.22608316338950882,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,286.0,0.27112655629161864,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,287.0,0.24298729038171268,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,288.0,0.35245234433420874,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,289.0,0.18381994877326718,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,290.0,0.3023200754636144,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,291.0,0.21188354080840183,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,292.0,0.14491869472761582,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,293.0,0.1843271547670645,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,294.0,0.1680968214950253,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,295.0,0.2154946264844567,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,296.0,0.1647404807557469,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,297.0,0.15821474062969532,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,298.0,0.24659887419343862,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,299.0,0.21515537157364872,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,300.0,0.20943981031131412,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,301.0,0.2379345433395859,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,302.0,0.23716876916733473,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,303.0,0.24336374915083764,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,304.0,0.09444404045643096,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,305.0,0.2554302162667044,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,306.0,0.3104361175484753,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,307.0,0.0936797846875602,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,308.0,0.09802206460378964,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,309.0,0.19680081688226614,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,310.0,0.20358690268520088,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,311.0,0.23977125782702186,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,312.0,0.2304682876193701,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,313.0,0.19539354125417246,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,314.0,0.2172892226979666,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,315.0,0.07825312670649019,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,316.0,0.0913633028686491,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,317.0,0.1958236043714069,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,318.0,0.22012682596529462,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,319.0,0.2055172640689777,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,320.0,0.1877383719362351,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,321.0,0.19572546331278684,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,322.0,0.23475294973935928,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,323.0,0.2149148702133073,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,324.0,0.22009958186529224,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,325.0,0.2022356764307796,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,326.0,0.2497031018226035,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,327.0,0.2355310267871487,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,328.0,0.16092731545711933,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,329.0,0.2895739797111267,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,330.0,0.17467878326171496,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,331.0,0.33111503912760504,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,332.0,0.19687200864716153,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,333.0,0.20583885042742248,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,334.0,0.20446235556967854,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,335.0,0.2923906776626894,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,336.0,0.17548039899720186,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,337.0,0.2456720654486829,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,338.0,0.19486989916004185,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,339.0,0.24482215028391313,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,340.0,0.18730370510012317,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,341.0,0.1659509488448518,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,342.0,0.1799963749082108,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,343.0,0.2299804473487172,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,344.0,0.14969160542908722,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,345.0,0.19377178810417103,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,346.0,0.17190567439403218,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,347.0,0.16848123698765807,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,348.0,0.26359536287573254,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,349.0,0.22394957170293248,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,350.0,0.17707102304557404,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,351.0,0.17176026167719233,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,352.0,0.17971725097568989,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,353.0,0.18810904450446086,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,354.0,0.1968565933875465,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,355.0,0.13210878293005884,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,356.0,0.1180921289909424,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,357.0,0.2722454486430784,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,358.0,0.30756638675906656,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,359.0,0.26528362316629955,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,360.0,0.17360750500907543,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,361.0,0.319531219416361,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,362.0,0.21809917757543454,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,363.0,0.08989606430264196,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,364.0,0.3791844038600525,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,365.0,0.17674005733081005,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,366.0,0.23807592350545223,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,367.0,0.25422486831988816,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,368.0,0.18050391021190829,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,369.0,0.17712530790172104,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,370.0,0.2320427926946216,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,371.0,0.1502880357686776,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,372.0,0.13956864862451993,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,373.0,0.21845106697186825,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,374.0,0.11911910878468902,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,375.0,0.22847412147334986,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,376.0,0.1801084115018467,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,377.0,0.1497495733650853,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,378.0,0.18196870032396614,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,379.0,0.21675816485949276,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,380.0,0.21040050374297647,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,381.0,0.21253902926514562,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,382.0,0.17825983994981565,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,383.0,0.16081535087482451,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,384.0,0.2446800909823417,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,385.0,0.28198673103821165,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,386.0,0.16921946569471571,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,387.0,0.20569524940599518,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,388.0,0.18043510271181742,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,389.0,0.14747779802645639,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,390.0,0.18417405643008772,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,391.0,0.1696809766597574,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,392.0,0.1987849773968649,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,393.0,0.15654080733598122,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,394.0,0.2807750709803406,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,395.0,0.32353525409175116,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,396.0,0.18458805530063782,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,397.0,0.26118326056430824,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,398.0,0.22753775244820582,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,399.0,0.31272229481847197,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,400.0,0.18966001061457605,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,401.0,0.14534365194390875,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,402.0,0.20127202148840895,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,403.0,0.20886787628371933,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,404.0,0.19805258293889763,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,405.0,0.17175628524863693,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,406.0,0.33622877210874824,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,407.0,0.13990172708537563,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,408.0,0.12334496149791357,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,409.0,0.2241117054036023,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,410.0,0.1858884161656503,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,411.0,0.1912851325512221,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,412.0,0.36385789319634854,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,413.0,0.17256491602481758,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,414.0,0.17694824576302703,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,415.0,0.16071173473032677,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,416.0,0.2740426133526502,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,417.0,0.2780325535240496,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,418.0,0.19443127946066605,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,419.0,0.24503268436187842,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,420.0,0.14946730751373646,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,421.0,0.17404206434681696,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,422.0,0.27847414041773083,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,423.0,0.2528324058112547,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,424.0,0.20435430380641198,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,425.0,0.1538355831055801,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,426.0,0.22164688706246832,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,427.0,0.20886787628371933,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,428.0,0.11759485102741359,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,429.0,0.20976501700533062,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,430.0,0.12619701868791922,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,431.0,0.23245389490396384,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,432.0,0.21262330547098787,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,433.0,0.2275480384269119,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,434.0,0.24662189686042058,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,435.0,0.20215487968969473,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,436.0,0.21036796166105234,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,437.0,0.2374754614762297,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,438.0,0.1585800656869807,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,439.0,0.2217822205680356,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,440.0,0.22544934202653782,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,441.0,0.17304466654868852,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,442.0,0.3170126924934125,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,443.0,0.24022908124722364,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,444.0,0.20267916451341744,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,445.0,0.2555177325776358,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,446.0,0.23516884958820153,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,447.0,0.1935606767392685,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,448.0,0.1957692731709448,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,449.0,0.22708815736056914,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,450.0,0.20928976200565813,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,451.0,0.1422176850681478,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,452.0,0.24525508566548412,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,453.0,0.3683101521903236,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,454.0,0.122413109746198,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,455.0,0.2854119607444863,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,456.0,0.20507823884719842,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,457.0,0.23147223957309818,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,458.0,0.2026486955588855,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,459.0,0.21007708848299292,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,460.0,0.18507160231069889,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,461.0,0.2086105395104639,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,462.0,0.18600270464165214,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,463.0,0.20090950103680258,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,464.0,0.27466445381315835,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,465.0,0.24295385674467956,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,466.0,0.24298729038171268,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,467.0,0.250468147353549,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,468.0,0.08989606430264196,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,469.0,0.27874674895537876,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,470.0,0.13598725634431588,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,471.0,0.16107388529744973,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,472.0,0.1463680043268917,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,473.0,0.33119434239055406,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,474.0,0.19631804189657429,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,475.0,0.26730423274921383,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,476.0,0.1784608535986143,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,477.0,0.14869148357345333,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,478.0,0.15257204966287846,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,479.0,0.25007503714455076,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,480.0,0.2025895302042621,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,481.0,0.20839963980063858,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,482.0,0.19669093778314148,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,483.0,0.4097912735454768,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,484.0,0.18438386085952413,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,485.0,0.20666413528609887,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,486.0,0.2499753437394763,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,487.0,0.22733098507140384,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,488.0,0.3065208301996494,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,489.0,0.17026807321531812,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,490.0,0.29580817230381856,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,491.0,0.15657375774655974,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,492.0,0.15438357195040894,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,493.0,0.25162809583908624,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,494.0,0.22741585154037774,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,495.0,0.22889186333714287,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,496.0,0.19504521642170908,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,497.0,0.124048967632054,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,498.0,0.1740300735077603,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,499.0,0.23025507936876435,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,500.0,0.2506247926426544,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,501.0,0.20838646027313737,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,502.0,0.13646470963897106,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,503.0,0.1776076899985393,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,504.0,0.14491869472761582,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,505.0,0.2564655198906154,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,506.0,0.2805273733166118,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,507.0,0.17418167743111793,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,508.0,0.1692066725739241,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,509.0,0.1991756882074244,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,510.0,0.2873218047739728,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,511.0,0.21055176505973508,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,512.0,0.15496643527842485,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,513.0,0.24186508184762134,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,514.0,0.21124838591942413,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,515.0,0.17281210206673764,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,516.0,0.1768343358377644,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,517.0,0.16442726900262591,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,518.0,0.22640103726725602,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,519.0,0.23912000939822944,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,520.0,0.20785140188604553,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,521.0,0.1544444054860519,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,522.0,0.17899593773805517,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,523.0,0.1312340833586071,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,524.0,0.2281829955263323,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,525.0,0.16939559555196526,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,526.0,0.2040760258368662,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,527.0,0.13897500667114357,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,528.0,0.20175899516155887,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,529.0,0.33622724511889784,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,530.0,0.16381893449867668,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,531.0,0.31369154824562845,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,532.0,0.16091185655820572,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,533.0,0.20838646027313737,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,534.0,0.1808860374390313,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,535.0,0.22429423079366279,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,536.0,0.11800880368122664,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,537.0,0.2032543621576043,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,538.0,0.11090483217134509,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,539.0,0.20197467011308298,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,540.0,0.25422486831988816,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,541.0,0.21809917757543454,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,542.0,0.12996047580245124,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,543.0,0.17026807321531812,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,544.0,0.2136185547280613,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,545.0,0.3543116877267191,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,546.0,0.2908078586533707,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,547.0,0.29608720120350523,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,548.0,0.187122454479736,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,549.0,0.15764283572849447,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,550.0,0.15532784093514246,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,551.0,0.202130155506599,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,552.0,0.22097571981597,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,553.0,0.14145356630119815,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,554.0,0.23513728377556067,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,555.0,0.2214787319898042,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,556.0,0.23189760387156377,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,557.0,0.1397198524894983,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,558.0,0.1389997739833112,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,559.0,0.2586775244425346,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,560.0,0.2253441711063061,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,561.0,0.2426307257466918,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,562.0,0.25140651333280206,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,563.0,0.17568289729842348,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,564.0,0.2504969644924991,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,565.0,0.197213498207961,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,566.0,0.22552681429437513,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,567.0,0.19344127054823312,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,568.0,0.2046281410001313,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,569.0,0.13677338257622634,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,570.0,0.30555679520485524,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,571.0,0.24625434325565265,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,572.0,0.2188912247007733,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,573.0,0.12175843985820048,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,574.0,0.2711978483728626,
,,,,,,,,,,,,,,,nearest_neighbor_distance,,,,575.0,0.17472526876322916,
